Month,Day,Hour,AQI,Raw Conc.,Conc. Unit
8,14,21,54,16,UG/M3
8,14,22,56,15,UG/M3
8,14,23,51,10,UG/M3
8,15,0,44,9,UG/M3
8,15,1,49,13,UG/M3
8,15,2,45,10,UG/M3
8,15,3,37,7,UG/M3
8,15,4,41,11,UG/M3
8,15,5,41,10,UG/M3
8,15,6,41,10,UG/M3
8,15,7,35,7,UG/M3
8,15,8,28,5,UG/M3
8,15,9,26,6,UG/M3
8,15,10,25,6,UG/M3
8,15,11,23,5,UG/M3
8,15,12,18,3,UG/M3
8,15,13,21,6,UG/M3
8,15,14,19,4,UG/M3
8,15,15,45,17,UG/M3
8,15,16,49,13,UG/M3
8,15,17,43,9,UG/M3
8,15,18,49,13,UG/M3
8,15,19,41,8,UG/M3
8,15,20,41,10,UG/M3
8,15,21,48,13,UG/M3
8,15,22,43,9,UG/M3
8,15,23,48,13,UG/M3
8,16,0,47,11,UG/M3
8,16,1,53,15,UG/M3
8,16,2,48,10,UG/M3
8,16,3,41,8,UG/M3
8,16,4,43,11,UG/M3
8,16,5,36,7,UG/M3
8,16,6,33,7,UG/M3
8,16,7,29,6,UG/M3
8,16,8,31,8,UG/M3
8,16,9,43,13,UG/M3
8,16,10,40,9,UG/M3
8,16,11,37,8,UG/M3
8,16,12,29,5,UG/M3
8,16,13,27,6,UG/M3
8,16,14,26,6,UG/M3
8,16,15,25,6,UG/M3
8,16,16,31,9,UG/M3
8,16,17,38,11,UG/M3
8,16,18,40,10,UG/M3
8,16,19,43,11,UG/M3
8,16,20,58,21,UG/M3
8,16,21,51,9,UG/M3
8,16,22,52,13,UG/M3
8,16,23,45,9,UG/M3
8,17,0,57,19,UG/M3
8,17,1,52,10,UG/M3
8,17,2,40,7,UG/M3
8,17,3,47,13,UG/M3
8,17,4,52,14,UG/M3
8,17,5,47,10,UG/M3
8,17,6,38,7,UG/M3
8,17,7,42,11,UG/M3
8,17,8,42,10,UG/M3
8,17,9,42,10,UG/M3
8,17,10,50,14,UG/M3
8,17,11,46,10,UG/M3
8,17,12,44,10,UG/M3
8,17,13,47,12,UG/M3
8,17,14,54,16,UG/M3
8,17,15,47,9,UG/M3
8,17,16,47,-999,UG/M3
8,17,17,43,10,UG/M3
8,17,18,52,15,UG/M3
8,17,19,56,16,UG/M3
8,17,20,55,14,UG/M3
8,17,21,54,13,UG/M3
8,17,22,54,13,UG/M3
8,17,23,52,12,UG/M3
8,18,0,52,-999,UG/M3
8,18,1,46,10,UG/M3
8,18,2,48,12,UG/M3
8,18,3,45,10,UG/M3
8,18,4,51,14,UG/M3
8,18,5,53,14,UG/M3
8,18,6,51,11,UG/M3
8,18,7,49,11,UG/M3
8,18,8,48,11,UG/M3
8,18,9,54,17,UG/M3
8,18,10,44,7,UG/M3
8,18,11,47,12,UG/M3
8,18,12,52,14,UG/M3
8,18,13,52,-999,UG/M3
8,18,14,65,22,UG/M3
8,18,15,43,4,UG/M3
8,18,16,56,18,UG/M3
8,18,17,60,18,UG/M3
8,18,18,63,19,UG/M3
8,18,19,65,20,UG/M3
8,18,20,66,20,UG/M3
8,18,21,68,21,UG/M3
8,18,22,67,19,UG/M3
8,18,23,61,14,UG/M3
8,19,0,59,15,UG/M3
8,19,1,53,10,UG/M3
8,19,2,54,14,UG/M3
8,19,3,59,18,UG/M3
8,19,4,54,11,UG/M3
8,19,5,55,15,UG/M3
8,19,6,56,15,UG/M3
8,19,7,59,17,UG/M3
8,19,8,58,15,UG/M3
8,19,9,57,15,UG/M3
8,19,10,48,8,UG/M3
8,19,11,43,9,UG/M3
8,19,12,40,9,UG/M3
8,19,13,51,15,UG/M3
8,19,14,42,8,UG/M3
8,19,15,52,15,UG/M3
8,19,16,59,19,UG/M3
8,19,17,58,15,UG/M3
8,19,18,58,16,UG/M3
8,19,19,60,17,UG/M3
8,19,20,68,24,UG/M3
8,19,21,68,20,UG/M3
8,19,22,64,17,UG/M3
8,19,23,62,16,UG/M3
8,20,0,57,13,UG/M3
8,20,1,63,21,UG/M3
8,20,2,61,16,UG/M3
8,20,3,48,6,UG/M3
8,20,4,63,24,UG/M3
8,20,5,64,19,UG/M3
8,20,6,63,17,UG/M3
8,20,7,63,18,UG/M3
8,20,8,54,9,UG/M3
8,20,9,49,10,UG/M3
8,20,10,47,11,UG/M3
8,20,11,40,8,UG/M3
8,20,12,43,11,UG/M3
8,20,13,38,8,UG/M3
8,20,14,38,9,UG/M3
8,20,15,38,-999,UG/M3
8,20,16,51,14,UG/M3
8,20,17,51,-999,UG/M3
8,20,18,51,-999,UG/M3
8,20,19,51,-999,UG/M3
8,20,20,-999,-999,UG/M3
8,20,21,-999,-999,UG/M3
8,20,22,-999,-999,UG/M3
8,20,23,-999,-999,UG/M3
8,21,0,-999,-999,UG/M3
8,21,1,-999,-999,UG/M3
8,21,2,-999,-999,UG/M3
8,21,3,-999,-999,UG/M3
8,21,4,-999,-999,UG/M3
8,21,5,-999,-999,UG/M3
8,21,6,-999,-999,UG/M3
8,21,7,-999,-999,UG/M3
8,21,8,-999,-999,UG/M3
8,21,9,-999,-999,UG/M3
8,21,10,-999,-999,UG/M3
8,21,11,-999,-999,UG/M3
8,21,12,-999,-999,UG/M3
8,21,13,-999,-999,UG/M3
8,21,14,-999,-999,UG/M3
8,21,15,-999,-999,UG/M3
8,21,16,-999,-999,UG/M3
8,21,17,-999,-999,UG/M3
8,21,18,-999,-999,UG/M3
8,21,19,-999,-999,UG/M3
8,21,20,-999,-999,UG/M3
8,21,21,-999,-999,UG/M3
8,21,22,-999,-999,UG/M3
8,21,23,-999,-999,UG/M3
8,22,0,-999,-999,UG/M3
8,22,1,-999,-999,UG/M3
8,22,2,-999,-999,UG/M3
8,22,3,-999,-999,UG/M3
8,22,4,-999,-999,UG/M3
8,22,5,-999,-999,UG/M3
8,22,6,-999,-999,UG/M3
8,22,7,-999,-999,UG/M3
8,22,8,-999,-999,UG/M3
8,22,9,-999,-999,UG/M3
8,22,10,-999,6,UG/M3
8,22,11,52,16,UG/M3
8,22,12,49,11,UG/M3
8,22,13,40,8,UG/M3
8,22,14,35,7,UG/M3
8,22,15,35,-999,UG/M3
8,22,16,35,-999,UG/M3
8,22,17,35,-999,UG/M3
8,22,18,35,-999,UG/M3
8,22,19,-999,-999,UG/M3
8,22,20,-999,-999,UG/M3
8,22,21,-999,-999,UG/M3
8,22,22,-999,-999,UG/M3
8,22,23,-999,-999,UG/M3
8,23,0,-999,-999,UG/M3
8,23,1,-999,-999,UG/M3
8,23,2,-999,-999,UG/M3
8,23,3,-999,-999,UG/M3
8,23,4,-999,-999,UG/M3
8,23,5,-999,-999,UG/M3
8,23,6,-999,-999,UG/M3
8,23,7,-999,-999,UG/M3
8,23,8,-999,-999,UG/M3
8,23,9,-999,-999,UG/M3
8,23,10,-999,9,UG/M3
8,23,11,45,12,UG/M3
8,23,12,41,9,UG/M3
8,23,13,28,4,UG/M3
8,23,14,33,9,UG/M3
8,23,15,41,12,UG/M3
8,23,16,31,5,UG/M3
8,23,17,31,-999,UG/M3
8,23,18,57,19,UG/M3
8,23,19,56,14,UG/M3
8,23,20,53,12,UG/M3
8,23,21,58,18,UG/M3
8,23,22,63,20,UG/M3
8,23,23,61,16,UG/M3
8,24,0,57,13,UG/M3
8,24,1,57,15,UG/M3
8,24,2,53,11,UG/M3
8,24,3,135,86,UG/M3
8,24,4,85,7,UG/M3
8,24,5,74,18,UG/M3
8,24,6,74,-999,UG/M3
8,24,7,74,-999,UG/M3
8,24,8,74,-999,UG/M3
8,24,9,74,-999,UG/M3
8,24,10,-999,-999,UG/M3
8,24,11,-999,-999,UG/M3
8,24,12,-999,-999,UG/M3
8,24,13,-999,-999,UG/M3
8,24,14,-999,-999,UG/M3
8,24,15,-999,-999,UG/M3
8,24,16,-999,24,UG/M3
8,24,17,76,24,UG/M3
8,24,18,78,27,UG/M3
8,24,19,79,27,UG/M3
8,24,20,79,24,UG/M3
8,24,21,79,25,UG/M3
8,24,22,78,25,UG/M3
8,24,23,78,24,UG/M3
8,25,0,77,23,UG/M3
8,25,1,73,19,UG/M3
8,25,2,71,19,UG/M3
8,25,3,68,18,UG/M3
8,25,4,64,16,UG/M3
8,25,5,63,17,UG/M3
8,25,6,66,21,UG/M3
8,25,7,67,21,UG/M3
8,25,8,72,26,UG/M3
8,25,9,75,26,UG/M3
8,25,10,70,17,UG/M3
8,25,11,58,10,UG/M3
8,25,12,52,10,UG/M3
8,25,13,43,8,UG/M3
8,25,14,36,7,UG/M3
8,25,15,39,10,UG/M3
8,25,16,48,14,UG/M3
8,25,17,52,14,UG/M3
8,25,18,56,16,UG/M3
8,25,19,59,17,UG/M3
8,25,20,63,20,UG/M3
8,25,21,65,20,UG/M3
8,25,22,62,16,UG/M3
8,25,23,61,16,UG/M3
8,26,0,52,9,UG/M3
8,26,1,45,9,UG/M3
8,26,2,52,14,UG/M3
8,26,3,53,14,UG/M3
8,26,4,42,7,UG/M3
8,26,5,33,6,UG/M3
8,26,6,31,7,UG/M3
8,26,7,36,10,UG/M3
8,26,8,55,19,UG/M3
8,26,9,60,19,UG/M3
8,26,10,61,17,UG/M3
8,26,11,61,17,UG/M3
8,26,12,61,17,UG/M3
8,26,13,54,10,UG/M3
8,26,14,49,10,UG/M3
8,26,15,43,9,UG/M3
8,26,16,43,15,UG/M3
8,26,17,-999,15,UG/M3
8,26,18,-999,15,UG/M3
8,26,19,-999,15,UG/M3
8,26,20,-999,16,UG/M3
8,26,21,59,16,UG/M3
8,26,22,57,14,UG/M3
8,26,23,46,8,UG/M3
8,27,0,40,8,UG/M3
8,27,1,34,7,UG/M3
8,27,2,42,12,UG/M3
8,27,3,46,12,UG/M3
8,27,4,38,7,UG/M3
8,27,5,29,5,UG/M3
8,27,6,21,3,UG/M3
8,27,7,19,4,UG/M3
8,27,8,26,8,UG/M3
8,27,9,36,11,UG/M3
8,27,10,41,11,UG/M3
8,27,11,45,12,UG/M3
8,27,12,57,19,UG/M3
8,27,13,61,19,UG/M3
8,27,14,54,10,UG/M3
8,27,15,40,6,UG/M3
8,27,16,41,10,UG/M3
8,27,17,41,10,UG/M3
8,27,18,58,21,UG/M3
8,27,19,64,21,UG/M3
8,27,20,110,60,UG/M3
8,27,21,135,60,UG/M3
8,27,22,99,20,UG/M3
8,27,23,83,20,UG/M3
8,28,0,72,17,UG/M3
8,28,1,64,15,UG/M3
8,28,2,61,15,UG/M3
8,28,3,52,8,UG/M3
8,28,4,40,7,UG/M3
8,28,5,35,7,UG/M3
8,28,6,21,2,UG/M3
8,28,7,6,-2,UG/M3
8,28,8,18,7,UG/M3
8,28,9,23,7,UG/M3
8,28,10,24,6,UG/M3
8,28,11,29,8,UG/M3
8,28,12,31,8,UG/M3
8,28,13,34,9,UG/M3
8,28,14,36,9,UG/M3
8,28,15,30,6,UG/M3
8,28,16,46,15,UG/M3
8,28,17,53,15,UG/M3
8,28,18,58,18,UG/M3
8,28,19,61,18,UG/M3
8,28,20,58,14,UG/M3
8,28,21,58,11,UG/M3
8,28,22,-999,11,UG/M3
8,28,23,-999,11,UG/M3
8,29,0,-999,11,UG/M3
8,29,1,-999,10,UG/M3
8,29,2,52,14,UG/M3
8,29,3,54,14,UG/M3
8,29,4,54,14,UG/M3
8,29,5,50,10,UG/M3
8,29,6,55,17,UG/M3
8,29,7,58,17,UG/M3
8,29,8,60,18,UG/M3
8,29,9,70,25,UG/M3
8,29,10,74,25,UG/M3
8,29,11,78,27,UG/M3
8,29,12,80,27,UG/M3
8,29,13,70,16,UG/M3
8,29,14,64,16,UG/M3
8,29,15,51,6,UG/M3
8,29,16,46,10,UG/M3
8,29,17,53,15,UG/M3
8,29,18,56,16,UG/M3
8,29,19,61,19,UG/M3
8,29,20,69,25,UG/M3
8,29,21,74,25,UG/M3
8,29,22,76,25,UG/M3
8,29,23,67,16,UG/M3
8,30,0,60,13,UG/M3
8,30,1,60,18,UG/M3
8,30,2,-999,18,UG/M3
8,30,3,-999,18,UG/M3
8,30,4,-999,18,UG/M3
8,30,5,-999,18,UG/M3
8,30,6,-999,19,UG/M3
8,30,7,65,19,UG/M3
8,30,8,65,19,UG/M3
8,30,9,67,20,UG/M3
8,30,10,67,20,UG/M3
8,30,11,66,18,UG/M3
8,30,12,65,18,UG/M3
8,30,13,65,18,UG/M3
8,30,14,62,15,UG/M3
8,30,15,59,13,UG/M3
8,30,16,53,11,UG/M3
8,30,17,63,23,UG/M3
8,30,18,68,23,UG/M3
8,30,19,70,22,UG/M3
8,30,20,76,27,UG/M3
8,30,21,79,27,UG/M3
8,30,22,79,25,UG/M3
8,30,23,72,19,UG/M3
8,31,0,68,18,UG/M3
8,31,1,66,18,UG/M3
8,31,2,55,9,UG/M3
8,31,3,48,9,UG/M3
8,31,4,38,7,UG/M3
8,31,5,46,13,UG/M3
8,31,6,50,13,UG/M3
8,31,7,52,13,UG/M3
8,31,8,70,30,UG/M3
8,31,9,79,30,UG/M3
8,31,10,62,9,UG/M3
8,31,11,53,9,UG/M3
8,31,12,40,6,UG/M3
8,31,13,32,6,UG/M3
8,31,14,41,12,UG/M3
8,31,15,45,12,UG/M3
8,31,16,41,9,UG/M3
8,31,17,70,32,UG/M3
8,31,18,81,32,UG/M3
8,31,19,62,8,UG/M3
8,31,20,52,8,UG/M3
8,31,21,43,8,UG/M3
8,31,22,38,8,UG/M3
8,31,23,38,9,UG/M3
9,1,0,48,14,UG/M3
9,1,1,52,14,UG/M3
9,1,2,49,11,UG/M3
9,1,3,58,19,UG/M3
9,1,4,62,19,UG/M3
9,1,5,56,12,UG/M3
9,1,6,60,18,UG/M3
9,1,7,62,18,UG/M3
9,1,8,67,22,UG/M3
9,1,9,69,22,UG/M3
9,1,10,61,13,UG/M3
9,1,11,52,8,UG/M3
9,1,12,43,8,UG/M3
9,1,13,36,7,UG/M3
9,1,14,33,7,UG/M3
9,1,15,35,9,UG/M3
9,1,16,36,9,UG/M3
9,1,17,43,12,UG/M3
9,1,18,46,12,UG/M3
9,1,19,46,11,UG/M3
9,1,20,46,11,UG/M3
9,1,21,44,10,UG/M3
9,1,22,45,11,UG/M3
9,1,23,60,22,UG/M3
9,2,0,66,22,UG/M3
9,2,1,56,10,UG/M3
9,2,2,49,9,UG/M3
9,2,3,43,9,UG/M3
9,2,4,38,8,UG/M3
9,2,5,52,16,UG/M3
9,2,6,62,22,UG/M3
9,2,7,68,23,UG/M3
9,2,8,71,23,UG/M3
9,2,9,63,14,UG/M3
9,2,10,59,14,UG/M3
9,2,11,57,14,UG/M3
9,2,12,57,13,UG/M3
9,2,13,-999,13,UG/M3
9,2,14,-999,13,UG/M3
9,2,15,-999,13,UG/M3
9,2,16,-999,11,UG/M3
9,2,17,56,16,UG/M3
9,2,18,58,16,UG/M3
9,2,19,63,20,UG/M3
9,2,20,65,20,UG/M3
9,2,21,68,22,UG/M3
9,2,22,70,22,UG/M3
9,2,23,76,27,UG/M3
9,3,0,80,28,UG/M3
9,3,1,82,28,UG/M3
9,3,2,77,22,UG/M3
9,3,3,68,16,UG/M3
9,3,4,65,16,UG/M3
9,3,5,59,14,UG/M3
9,3,6,56,13,UG/M3
9,3,7,67,25,UG/M3
9,3,8,85,37,UG/M3
9,3,9,94,37,UG/M3
9,3,10,95,33,UG/M3
9,3,11,83,22,UG/M3
9,3,12,77,22,UG/M3
9,3,13,78,25,UG/M3
9,3,14,78,25,UG/M3
9,3,15,71,18,UG/M3
9,3,16,69,20,UG/M3
9,3,17,76,27,UG/M3
9,3,18,79,27,UG/M3
9,3,19,82,28,UG/M3
9,3,20,83,28,UG/M3
9,3,21,87,32,UG/M3
9,3,22,89,32,UG/M3
9,3,23,86,27,UG/M3
9,4,0,85,28,UG/M3
9,4,1,85,28,UG/M3
9,4,2,84,27,UG/M3
9,4,3,90,35,UG/M3
9,4,4,96,40,UG/M3
9,4,5,101,40,UG/M3
9,4,6,105,40,UG/M3
9,4,7,86,19,UG/M3
9,4,8,83,26,UG/M3
9,4,9,82,26,UG/M3
9,4,10,64,10,UG/M3
9,4,11,54,9,UG/M3
9,4,12,57,16,UG/M3
9,4,13,58,16,UG/M3
9,4,14,52,10,UG/M3
9,4,15,47,10,UG/M3
9,4,16,52,14,UG/M3
9,4,17,57,17,UG/M3
9,4,18,71,28,UG/M3
9,4,19,77,28,UG/M3
9,4,20,65,13,UG/M3
9,4,21,62,16,UG/M3
9,4,22,61,16,UG/M3
9,4,23,59,15,UG/M3
9,5,0,58,15,UG/M3
9,5,1,49,8,UG/M3
9,5,2,45,10,UG/M3
9,5,3,43,10,UG/M3
9,5,4,45,11,UG/M3
9,5,5,45,11,UG/M3
9,5,6,45,11,UG/M3
9,5,7,50,13,UG/M3
9,5,8,52,13,UG/M3
9,5,9,51,12,UG/M3
9,5,10,51,12,UG/M3
9,5,11,44,9,UG/M3
9,5,12,51,14,UG/M3
9,5,13,52,14,UG/M3
9,5,14,52,12,UG/M3
9,5,15,62,22,UG/M3
9,5,16,67,22,UG/M3
9,5,17,63,16,UG/M3
9,5,18,63,18,UG/M3
9,5,19,63,18,UG/M3
9,5,20,57,12,UG/M3
9,5,21,58,16,UG/M3
9,5,22,59,16,UG/M3
9,5,23,57,14,UG/M3
9,6,0,53,11,UG/M3
9,6,1,55,15,UG/M3
9,6,2,56,15,UG/M3
9,6,3,59,17,UG/M3
9,6,4,59,17,UG/M3
9,6,5,58,14,UG/M3
9,6,6,56,14,UG/M3
9,6,7,54,11,UG/M3
9,6,8,57,18,UG/M3
9,6,9,60,18,UG/M3
9,6,10,54,10,UG/M3
9,6,11,58,18,UG/M3
9,6,12,60,18,UG/M3
9,6,13,63,19,UG/M3
9,6,14,64,19,UG/M3
9,6,15,56,10,UG/M3
9,6,16,48,9,UG/M3
9,6,17,49,12,UG/M3
9,6,18,50,12,UG/M3
9,6,19,56,17,UG/M3
9,6,20,59,17,UG/M3
9,6,21,55,12,UG/M3
9,6,22,60,19,UG/M3
9,6,23,63,19,UG/M3
9,7,0,60,15,UG/M3
9,7,1,54,11,UG/M3
9,7,2,56,15,UG/M3
9,7,3,63,21,UG/M3
9,7,4,66,21,UG/M3
9,7,5,59,12,UG/M3
9,7,6,55,12,UG/M3
9,7,7,61,20,UG/M3
9,7,8,64,20,UG/M3
9,7,9,52,7,UG/M3
9,7,10,41,7,UG/M3
9,7,11,45,12,UG/M3
9,7,12,48,12,UG/M3
9,7,13,38,7,UG/M3
9,7,14,40,10,UG/M3
9,7,15,41,10,UG/M3
9,7,16,41,10,UG/M3
9,7,17,50,14,UG/M3
9,7,18,53,14,UG/M3
9,7,19,62,22,UG/M3
9,7,20,67,22,UG/M3
9,7,21,78,30,UG/M3
9,7,22,83,30,UG/M3
9,7,23,84,28,UG/M3
9,8,0,84,28,UG/M3
9,8,1,84,17,UG/M3
9,8,2,-999,17,UG/M3
9,8,3,-999,17,UG/M3
9,8,4,-999,17,UG/M3
9,8,5,-999,15,UG/M3
9,8,6,54,12,UG/M3
9,8,7,52,12,UG/M3
9,8,8,51,12,UG/M3
9,8,9,48,11,UG/M3
9,8,10,66,27,UG/M3
9,8,11,74,27,UG/M3
9,8,12,65,14,UG/M3
9,8,13,53,8,UG/M3
9,8,14,46,9,UG/M3
9,8,15,42,9,UG/M3
9,8,16,53,16,UG/M3
9,8,17,56,16,UG/M3
9,8,18,51,10,UG/M3
9,8,19,52,13,UG/M3
9,8,20,52,13,UG/M3
9,8,21,72,31,UG/M3
9,8,22,87,37,UG/M3
9,8,23,95,37,UG/M3
9,9,0,98,36,UG/M3
9,9,1,135,64,UG/M3
9,9,2,152,64,UG/M3
9,9,3,139,45,UG/M3
9,9,4,132,45,UG/M3
9,9,5,132,-999,UG/M3
9,9,6,132,48,UG/M3
9,9,7,123,42,UG/M3
9,9,8,142,59,UG/M3
9,9,9,149,59,UG/M3
9,9,10,117,29,UG/M3
9,9,11,85,15,UG/M3
9,9,12,71,15,UG/M3
9,9,13,56,7,UG/M3
9,9,14,44,7,UG/M3
9,9,15,37,7,UG/M3
9,9,16,63,27,UG/M3
9,9,17,73,27,UG/M3
9,9,18,77,27,UG/M3
9,9,19,83,30,UG/M3
9,9,20,86,30,UG/M3
9,9,21,88,31,UG/M3
9,9,22,93,34,UG/M3
9,9,23,95,34,UG/M3
9,10,0,100,38,UG/M3
9,10,1,111,44,UG/M3
9,10,2,117,44,UG/M3
9,10,3,118,45,UG/M3
9,10,4,120,45,UG/M3
9,10,5,126,48,UG/M3
9,10,6,127,48,UG/M3
9,10,7,151,65,UG/M3
9,10,8,154,65,UG/M3
9,10,9,153,58,UG/M3
9,10,10,153,58,UG/M3
9,10,11,137,39,UG/M3
9,10,12,95,17,UG/M3
9,10,13,74,13,UG/M3
9,10,14,57,7,UG/M3
9,10,15,45,7,UG/M3
9,10,16,37,7,UG/M3
9,10,17,35,8,UG/M3
9,10,18,43,12,UG/M3
9,10,19,56,19,UG/M3
9,10,20,61,19,UG/M3
9,10,21,51,8,UG/M3
9,10,22,48,11,UG/M3
9,10,23,65,26,UG/M3
9,11,0,89,42,UG/M3
9,11,1,124,59,UG/M3
9,11,2,141,59,UG/M3
9,11,3,140,51,UG/M3
9,11,4,141,52,UG/M3
9,11,5,151,61,UG/M3
9,11,6,153,61,UG/M3
9,11,7,153,59,UG/M3
9,11,8,146,49,UG/M3
9,11,9,152,60,UG/M3
9,11,10,154,65,UG/M3
9,11,11,154,65,UG/M3
9,11,12,116,20,UG/M3
9,11,13,83,13,UG/M3
9,11,14,65,10,UG/M3
9,11,15,49,5,UG/M3
9,11,16,35,5,UG/M3
9,11,17,30,6,UG/M3
9,11,18,40,12,UG/M3
9,11,19,45,12,UG/M3
9,11,20,49,13,UG/M3
9,11,21,52,13,UG/M3
9,11,22,62,22,UG/M3
9,11,23,67,22,UG/M3
9,12,0,64,17,UG/M3
9,12,1,65,19,UG/M3
9,12,2,69,23,UG/M3
9,12,3,69,33,UG/M3
9,12,4,-999,33,UG/M3
9,12,5,-999,33,UG/M3
9,12,6,-999,33,UG/M3
9,12,7,-999,36,UG/M3
9,12,8,117,46,UG/M3
9,12,9,123,46,UG/M3
9,12,10,120,42,UG/M3
9,12,11,111,36,UG/M3
9,12,12,104,34,UG/M3
9,12,13,76,12,UG/M3
9,12,14,57,6,UG/M3
9,12,15,46,7,UG/M3
9,12,16,46,11,UG/M3
9,12,17,46,11,UG/M3
9,12,18,38,7,UG/M3
9,12,19,56,20,UG/M3
9,12,20,62,20,UG/M3
9,12,21,66,21,UG/M3
9,12,22,68,21,UG/M3
9,12,23,70,22,UG/M3
9,13,0,71,22,UG/M3
9,13,1,95,45,UG/M3
9,13,2,110,45,UG/M3
9,13,3,110,39,UG/M3
9,13,4,107,37,UG/M3
9,13,5,112,42,UG/M3
9,13,6,127,52,UG/M3
9,13,7,142,58,UG/M3
9,13,8,149,58,UG/M3
9,13,9,152,58,UG/M3
9,13,10,137,44,UG/M3
9,13,11,106,25,UG/M3
9,13,12,83,17,UG/M3
9,13,13,74,19,UG/M3
9,13,14,70,19,UG/M3
9,13,15,62,14,UG/M3
9,13,16,51,7,UG/M3
9,13,17,28,1,UG/M3
9,13,18,14,0,UG/M3
9,13,19,32,12,UG/M3
9,13,20,41,12,UG/M3
9,13,21,43,11,UG/M3
9,13,22,48,13,UG/M3
9,13,23,74,34,UG/M3
9,14,0,85,34,UG/M3
9,14,1,109,49,UG/M3
9,14,2,121,49,UG/M3
9,14,3,100,27,UG/M3
9,14,4,94,30,UG/M3
9,14,5,91,30,UG/M3
9,14,6,87,27,UG/M3
9,14,7,72,15,UG/M3
9,14,8,76,26,UG/M3
9,14,9,78,26,UG/M3
9,14,10,70,17,UG/M3
9,14,11,64,16,UG/M3
9,14,12,59,13,UG/M3
9,14,13,47,7,UG/M3
9,14,14,32,4,UG/M3
9,14,15,28,6,UG/M3
9,14,16,31,8,UG/M3
9,14,17,32,8,UG/M3
9,14,18,37,10,UG/M3
9,14,19,43,12,UG/M3
9,14,20,64,26,UG/M3
9,14,21,72,26,UG/M3
9,14,22,59,10,UG/M3
9,14,23,53,10,UG/M3
9,15,0,40,6,UG/M3
9,15,1,32,6,UG/M3
9,15,2,28,6,UG/M3
9,15,3,29,7,UG/M3
9,15,4,29,7,UG/M3
9,15,5,23,4,UG/M3
9,15,6,26,7,UG/M3
9,15,7,34,10,UG/M3
9,15,8,52,17,UG/M3
9,15,9,61,21,UG/M3
9,15,10,65,21,UG/M3
9,15,11,62,16,UG/M3
9,15,12,67,22,UG/M3
9,15,13,69,22,UG/M3
9,15,14,63,15,UG/M3
9,15,15,53,8,UG/M3
9,15,16,52,12,UG/M3
9,15,17,51,12,UG/M3
9,15,18,38,6,UG/M3
9,15,19,48,14,UG/M3
9,15,20,58,19,UG/M3
9,15,21,63,20,UG/M3
9,15,22,89,43,UG/M3
9,15,23,104,43,UG/M3
9,16,0,78,13,UG/M3
9,16,1,71,18,UG/M3
9,16,2,67,18,UG/M3
9,16,3,54,7,UG/M3
9,16,4,46,9,UG/M3
9,16,5,55,17,UG/M3
9,16,6,59,18,UG/M3
9,16,7,61,18,UG/M3
9,16,8,75,30,UG/M3
9,16,9,82,30,UG/M3
9,16,10,79,24,UG/M3
9,16,11,68,15,UG/M3
9,16,12,66,18,UG/M3
9,16,13,68,21,UG/M3
9,16,14,69,21,UG/M3
9,16,15,72,24,UG/M3
9,16,16,74,24,UG/M3
9,16,17,75,24,UG/M3
9,16,18,77,26,UG/M3
9,16,19,88,35,UG/M3
9,16,20,94,35,UG/M3
9,16,21,88,27,UG/M3
9,16,22,90,32,UG/M3
9,16,23,108,46,UG/M3
9,17,0,117,46,UG/M3
9,17,1,121,45,UG/M3
9,17,2,93,21,UG/M3
9,17,3,63,3,UG/M3
9,17,4,41,2,UG/M3
9,17,5,35,7,UG/M3
9,17,6,32,7,UG/M3
9,17,7,22,3,UG/M3
9,17,8,17,3,UG/M3
9,17,9,19,5,UG/M3
9,17,10,51,20,UG/M3
9,17,11,59,20,UG/M3
9,17,12,52,9,UG/M3
9,17,13,45,9,UG/M3
9,17,14,41,9,UG/M3
9,17,15,52,15,UG/M3
9,17,16,54,15,UG/M3
9,17,17,60,19,UG/M3
9,17,18,63,19,UG/M3
9,17,19,52,8,UG/M3
9,17,20,45,9,UG/M3
9,17,21,41,9,UG/M3
9,17,22,31,5,UG/M3
9,17,23,36,10,UG/M3
9,18,0,39,10,UG/M3
9,18,1,36,8,UG/M3
9,18,2,47,14,UG/M3
9,18,3,52,14,UG/M3
9,18,4,41,7,UG/M3
9,18,5,27,3,UG/M3
9,18,6,30,8,UG/M3
9,18,7,34,9,UG/M3
9,18,8,35,9,UG/M3
9,18,9,53,18,UG/M3
9,18,10,60,20,UG/M3
9,18,11,64,20,UG/M3
9,18,12,48,5,UG/M3
9,18,13,30,3,UG/M3
9,18,14,21,3,UG/M3
9,18,15,17,3,UG/M3
9,18,16,13,2,UG/M3
9,18,17,10,2,UG/M3
9,18,18,7,1,UG/M3
9,18,19,10,3,UG/M3
9,18,20,11,3,UG/M3
9,18,21,33,13,UG/M3
9,18,22,43,13,UG/M3
9,18,23,38,8,UG/M3
9,19,0,30,5,UG/M3
9,19,1,23,4,UG/M3
9,19,2,20,4,UG/M3
9,19,3,18,4,UG/M3
9,19,4,15,3,UG/M3
9,19,5,20,6,UG/M3
9,19,6,23,6,UG/M3
9,19,7,22,5,UG/M3
9,19,8,28,8,UG/M3
9,19,9,37,11,UG/M3
9,19,10,48,14,UG/M3
9,19,11,52,14,UG/M3
9,19,12,43,8,UG/M3
9,19,13,21,0,UG/M3
9,19,14,15,2,UG/M3
9,19,15,13,3,UG/M3
9,19,16,13,3,UG/M3
9,19,17,15,4,UG/M3
9,19,18,18,5,UG/M3
